source,metaedge,target,source_global_id,target_global_id,metaedge_global_id,source_local_id,source_metanode,target_local_id,target_metanode,source_identifier,source_name,source_abbreviation,target_identifier,target_name,target_abbreviation
Compound::DB00190,CmC,Compound::DB01235,13249,14246,24,Compound_77,Compound,Compound_1074,Compound,DB00190,Carbidopa,C,DB01235,L-DOPA,C
Compound::DB01586,CmC,Compound::DB00152,14403,13213,24,Compound_1231,Compound,Compound_41,Compound,DB01586,Ursodeoxycholic acid,C,DB00152,Thiamine,C
Compound::DB00683,CmC,Compound::DB00625,13717,13660,24,Compound_545,Compound,Compound_488,Compound,DB00683,Midazolam,C,DB00625,Efavirenz,C
Compound::DB01026,CmC,Compound::DB08910,14048,14662,24,Compound_876,Compound,Compound_1490,Compound,DB01026,Ketoconazole,C,DB08910,Pomalidomide,C
Compound::DB00956,CmC,Compound::DB01050,13980,14069,24,Compound_808,Compound,Compound_897,Compound,DB00956,Hydrocodone,C,DB01050,Ibuprofen,C
Compound::DB01229,CmC,Compound::DB08932,14241,14670,24,Compound_1069,Compound,Compound_1498,Compound,DB01229,Paclitaxel,C,DB08932,MACITENTAN,C
Compound::DB02546,CmC,Compound::DB00242,14448,13299,24,Compound_1276,Compound,Compound_127,Compound,DB02546,Vorinostat,C,DB00242,Cladribine,C
Compound::DB01041,CmC,Compound::DB00762,14060,13795,24,Compound_888,Compound,Compound_623,Compound,DB01041,Thalidomide,C,DB00762,Irinotecan,C
Compound::DB01234,CmC,Compound::DB01042,14245,14061,24,Compound_1073,Compound,Compound_889,Compound,DB01234,Dexamethasone,C,DB01042,Melphalan,C
Compound::DB00749,CmC,Compound::DB00571,13782,13608,24,Compound_610,Compound,Compound_436,Compound,DB00749,Etodolac,C,DB00571,Propranolol,C
Compound::DB06717,CmC,Compound::DB00683,14577,13717,24,Compound_1405,Compound,Compound_545,Compound,DB06717,Fosaprepitant,C,DB00683,Midazolam,C
Compound::DB00188,CmC,Compound::DB00121,13247,13184,24,Compound_75,Compound,Compound_12,Compound,DB00188,Bortezomib,C,DB00121,Biotin,C
Compound::DB00201,CmC,Compound::DB00203,13259,13261,24,Compound_87,Compound,Compound_89,Compound,DB00201,Caffeine,C,DB00203,Sildenafil,C
Compound::DB00916,CmC,Compound::DB01598,13942,14414,24,Compound_770,Compound,Compound_1242,Compound,DB00916,Metronidazole,C,DB01598,Imipenem,C
Compound::DB00471,CmC,Compound::DB01131,13514,14147,24,Compound_342,Compound,Compound_975,Compound,DB00471,Montelukast,C,DB01131,Proguanil,C
Compound::DB06292,CmC,Compound::DB00331,14537,13385,24,Compound_1365,Compound,Compound_213,Compound,DB06292,Dapagliflozin,C,DB00331,Metformin,C
Compound::DB00188,CmC,Compound::DB01590,13247,14407,24,Compound_75,Compound,Compound_1235,Compound,DB00188,Bortezomib,C,DB01590,Everolimus,C
Compound::DB01234,CmC,Compound::DB00297,14245,13353,24,Compound_1073,Compound,Compound_181,Compound,DB01234,Dexamethasone,C,DB00297,Bupivacaine,C
Compound::DB00997,CmC,Compound::DB01097,14019,14114,24,Compound_847,Compound,Compound_942,Compound,DB00997,Doxorubicin,C,DB01097,Leflunomide,C
Compound::DB00928,CmC,Compound::DB06809,13953,14599,24,Compound_781,Compound,Compound_1427,Compound,DB00928,Azacitidine,C,DB06809,Plerixafor,C
Compound::DB06813,CmC,Compound::DB00188,14602,13247,24,Compound_1430,Compound,Compound_75,Compound,DB06813,Pralatrexate,C,DB00188,Bortezomib,C
Compound::DB00316,CmC,Compound::DB01050,13371,14069,24,Compound_199,Compound,Compound_897,Compound,DB00316,Acetaminophen,C,DB01050,Ibuprofen,C
Compound::DB00325,CmC,Compound::DB00640,13380,13674,24,Compound_208,Compound,Compound_502,Compound,DB00325,Nitroprusside,C,DB00640,Adenosine,C
Compound::DB00331,CmC,Compound::DB06203,13385,14518,24,Compound_213,Compound,Compound_1346,Compound,DB00331,Metformin,C,DB06203,Alogliptin,C
Compound::DB01115,CmC,Compound::DB00264,14131,13321,24,Compound_959,Compound,Compound_149,Compound,DB01115,Nifedipine,C,DB00264,Metoprolol,C
Compound::DB00668,CmC,Compound::DB00302,13702,13358,24,Compound_530,Compound,Compound_186,Compound,DB00668,Epinephrine,C,DB00302,Tranexamic Acid,C
Compound::DB01037,CmC,Compound::DB01248,14058,14259,24,Compound_886,Compound,Compound_1087,Compound,DB01037,Selegiline,C,DB01248,Docetaxel,C
Compound::DB00331,CmC,Compound::DB01656,13385,14444,24,Compound_213,Compound,Compound_1272,Compound,DB00331,Metformin,C,DB01656,Roflumilast,C
Compound::DB01030,CmC,Compound::DB01042,14051,14061,24,Compound_879,Compound,Compound_889,Compound,DB01030,Topotecan,C,DB01042,Melphalan,C
Compound::DB00762,CmC,Compound::DB01030,13795,14051,24,Compound_623,Compound,Compound_879,Compound,DB00762,Irinotecan,C,DB01030,Topotecan,C
Compound::DB01166,CmC,Compound::DB00973,14179,13995,24,Compound_1007,Compound,Compound_823,Compound,DB01166,Cilostazol,C,DB00973,Ezetimibe,C
Compound::DB00287,CmC,Compound::DB00373,13343,13424,24,Compound_171,Compound,Compound_252,Compound,DB00287,Travoprost,C,DB00373,Timolol,C
Compound::DB00629,CmC,Compound::DB00188,13664,13247,24,Compound_492,Compound,Compound_75,Compound,DB00629,Guanabenz,C,DB00188,Bortezomib,C
Compound::DB08865,CmC,Compound::DB08889,14639,14650,24,Compound_1467,Compound,Compound_1478,Compound,DB08865,Crizotinib,C,DB08889,Carfilzomib,C
Compound::DB00399,CmC,Compound::DB08860,13448,14637,24,Compound_276,Compound,Compound_1465,Compound,DB00399,Zoledronate,C,DB08860,Pitavastatin,C
Compound::DB00668,CmC,Compound::DB01002,13702,14024,24,Compound_530,Compound,Compound_852,Compound,DB00668,Epinephrine,C,DB01002,Levobupivacaine,C
Compound::DB00864,CmC,Compound::DB01590,13893,14407,24,Compound_721,Compound,Compound_1235,Compound,DB00864,Tacrolimus,C,DB01590,Everolimus,C
Compound::DB00843,CmC,Compound::DB00996,13873,14018,24,Compound_701,Compound,Compound_846,Compound,DB00843,Donepezil,C,DB00996,Gabapentin,C
Compound::DB00864,CmC,Compound::DB06210,13893,14522,24,Compound_721,Compound,Compound_1350,Compound,DB00864,Tacrolimus,C,DB06210,Eltrombopag,C
Compound::DB00537,CmC,Compound::DB00254,13574,13311,24,Compound_402,Compound,Compound_139,Compound,DB00537,Ciprofloxacin,C,DB00254,Doxycycline,C
Compound::DB00190,CmC,Compound::DB06262,13249,14530,24,Compound_77,Compound,Compound_1358,Compound,DB00190,Carbidopa,C,DB06262,Droxidopa,C
Compound::DB00766,CmC,Compound::DB01607,13799,14423,24,Compound_627,Compound,Compound_1251,Compound,DB00766,Clavulanate,C,DB01607,Ticarcillin,C
Compound::DB00390,CmC,Compound::DB08893,13439,14652,24,Compound_267,Compound,Compound_1480,Compound,DB00390,Digoxin,C,DB08893,Mirabegron,C
Compound::DB00297,CmC,Compound::DB00281,13353,13337,24,Compound_181,Compound,Compound_165,Compound,DB00297,Bupivacaine,C,DB00281,Lidocaine,C
Compound::DB00300,CmC,Compound::DB08930,13356,14669,24,Compound_184,Compound,Compound_1497,Compound,DB00300,Tenofovir,C,DB08930,Dolutegravir,C
Compound::DB01099,CmC,Compound::DB00681,14116,13715,24,Compound_944,Compound,Compound_543,Compound,DB01099,Flucytosine,C,DB00681,Amphotericin B,C
Compound::DB00530,CmC,Compound::DB01590,13569,14407,24,Compound_397,Compound,Compound_1235,Compound,DB00530,Erlotinib,C,DB01590,Everolimus,C
Compound::DB00929,CmC,Compound::DB00917,13954,13943,24,Compound_782,Compound,Compound_771,Compound,DB00929,Misoprostol,C,DB00917,Dinoprostone,C
Compound::DB01065,CmC,Compound::DB00673,14083,13707,24,Compound_911,Compound,Compound_535,Compound,DB01065,Melatonin,C,DB00673,Aprepitant,C
Compound::DB00814,CmC,Compound::DB00118,13845,13181,24,Compound_673,Compound,Compound_9,Compound,DB00814,Meloxicam,C,DB00118,S-Adenosylmethionine,C
Compound::DB01104,CmC,Compound::DB00279,14121,13335,24,Compound_949,Compound,Compound_163,Compound,DB01104,Sertraline,C,DB00279,Liothyronine,C
Compound::DB00853,CmC,Compound::DB00851,13882,13880,24,Compound_710,Compound,Compound_708,Compound,DB00853,Temozolomide,C,DB00851,Dacarbazine,C
Compound::DB01029,CmC,Compound::DB01021,14050,14043,24,Compound_878,Compound,Compound_871,Compound,DB01029,Irbesartan,C,DB01021,Trichlormethiazide,C
Compound::DB01137,CmC,Compound::DB00945,14152,13969,24,Compound_980,Compound,Compound_797,Compound,DB01137,Levofloxacin,C,DB00945,Acetylsalicylic acid,C
Compound::DB00563,CmC,Compound::DB00650,13600,13684,24,Compound_428,Compound,Compound_512,Compound,DB00563,Methotrexate,C,DB00650,Leucovorin,C
Compound::DB01166,CmC,Compound::DB00175,14179,13234,24,Compound_1007,Compound,Compound_62,Compound,DB01166,Cilostazol,C,DB00175,Pravastatin,C
Compound::DB01060,CmC,Compound::DB00537,14078,13574,24,Compound_906,Compound,Compound_402,Compound,DB01060,Amoxicillin,C,DB00537,Ciprofloxacin,C
Compound::DB00512,CmC,Compound::DB00601,13552,13636,24,Compound_380,Compound,Compound_464,Compound,DB00512,Vancomycin,C,DB00601,Linezolid,C
Compound::DB00993,CmC,Compound::DB00635,14015,13670,24,Compound_843,Compound,Compound_498,Compound,DB00993,Azathioprine,C,DB00635,Prednisone,C
Compound::DB04861,CmC,Compound::DB00678,14476,13712,24,Compound_1304,Compound,Compound_540,Compound,DB04861,Nebivolol,C,DB00678,Losartan,C
Compound::DB00230,CmC,Compound::DB00316,13288,13371,24,Compound_116,Compound,Compound_199,Compound,DB00230,Pregabalin,C,DB00316,Acetaminophen,C
Compound::DB00421,CmC,Compound::DB00310,13468,13366,24,Compound_296,Compound,Compound_194,Compound,DB00421,Spironolactone,C,DB00310,Chlorthalidone,C
Compound::DB01166,CmC,Compound::DB00758,14179,13791,24,Compound_1007,Compound,Compound_619,Compound,DB01166,Cilostazol,C,DB00758,Clopidogrel,C
Compound::DB00945,CmC,Compound::DB01197,13969,14209,24,Compound_797,Compound,Compound_1037,Compound,DB00945,Acetylsalicylic acid,C,DB01197,Captopril,C
Compound::DB01166,CmC,Compound::DB00877,14179,13906,24,Compound_1007,Compound,Compound_734,Compound,DB01166,Cilostazol,C,DB00877,Sirolimus,C
Compound::DB01611,CmC,Compound::DB00860,14427,13889,24,Compound_1255,Compound,Compound_717,Compound,DB01611,Hydroxychloroquine,C,DB00860,Prednisolone,C
Compound::DB06151,CmC,Compound::DB00151,14514,13212,24,Compound_1342,Compound,Compound_40,Compound,DB06151,Acetylcysteine,C,DB00151,L-Cysteine,C
Compound::DB00331,CmC,Compound::DB01039,13385,14059,24,Compound_213,Compound,Compound_887,Compound,DB00331,Metformin,C,DB01039,Fenofibrate,C
Compound::DB01273,CmC,Compound::DB01273,14277,14277,24,Compound_1105,Compound,Compound_1105,Compound,DB01273,Varenicline,C,DB01273,Varenicline,C
Compound::DB01216,CmC,Compound::DB00624,14228,13659,24,Compound_1056,Compound,Compound_487,Compound,DB01216,Finasteride,C,DB00624,Testosterone,C
Compound::DB00644,CmC,Compound::DB01128,13678,14144,24,Compound_506,Compound,Compound_972,Compound,DB00644,Gonadorelin,C,DB01128,Bicalutamide,C
Compound::DB00331,CmC,Compound::DB00191,13385,13250,24,Compound_213,Compound,Compound_78,Compound,DB00331,Metformin,C,DB00191,Phentermine,C
Compound::DB06210,CmC,Compound::DB00091,14522,13175,24,Compound_1350,Compound,Compound_3,Compound,DB06210,Eltrombopag,C,DB00091,Cyclosporine,C
Compound::DB01167,CmC,Compound::DB00582,14180,13617,24,Compound_1008,Compound,Compound_445,Compound,DB01167,Itraconazole,C,DB00582,Voriconazole,C
Compound::DB00211,CmC,Compound::DB06212,13269,14523,24,Compound_97,Compound,Compound_1351,Compound,DB00211,Midodrine,C,DB06212,Tolvaptan,C
Compound::DB00295,CmC,Compound::DB00404,13351,13453,24,Compound_179,Compound,Compound_281,Compound,DB00295,Morphine,C,DB00404,Alprazolam,C
Compound::DB00334,CmC,Compound::DB06594,13388,14544,24,Compound_216,Compound,Compound_1372,Compound,DB00334,Olanzapine,C,DB06594,Agomelatine,C
Compound::DB01611,CmC,Compound::DB01261,14427,14270,24,Compound_1255,Compound,Compound_1098,Compound,DB01611,Hydroxychloroquine,C,DB01261,Sitagliptin,C
Compound::DB01190,CmC,Compound::DB01327,14202,14300,24,Compound_1030,Compound,Compound_1128,Compound,DB01190,Clindamycin,C,DB01327,Cefazolin,C
Compound::DB01126,CmC,Compound::DB00706,14142,13739,24,Compound_970,Compound,Compound_567,Compound,DB01126,Dutasteride,C,DB00706,Tamsulosin,C
Compound::DB08819,CmC,Compound::DB00654,14625,13688,24,Compound_1453,Compound,Compound_516,Compound,DB08819,Tafluprost,C,DB00654,Latanoprost,C
Compound::DB01229,CmC,Compound::DB00441,14241,13487,24,Compound_1069,Compound,Compound_315,Compound,DB01229,Paclitaxel,C,DB00441,Gemcitabine,C
Compound::DB00762,CmC,Compound::DB00701,13795,13735,24,Compound_623,Compound,Compound_563,Compound,DB00762,Irinotecan,C,DB00701,Amprenavir,C
Compound::DB00819,CmC,Compound::DB00490,13850,13533,24,Compound_678,Compound,Compound_361,Compound,DB00819,Acetazolamide,C,DB00490,Buspirone,C
Compound::DB05521,CmC,Compound::DB08873,14507,14643,24,Compound_1335,Compound,Compound_1471,Compound,DB05521,Telaprevir,C,DB08873,Boceprevir,C
Compound::DB00207,CmC,Compound::DB00162,13265,13222,24,Compound_93,Compound,Compound_50,Compound,DB00207,Azithromycin,C,DB00162,Vitamin A,C
Compound::DB01234,CmC,Compound::DB08910,14245,14662,24,Compound_1073,Compound,Compound_1490,Compound,DB01234,Dexamethasone,C,DB08910,Pomalidomide,C
Compound::DB04865,CmC,Compound::DB00987,14477,14009,24,Compound_1305,Compound,Compound_837,Compound,DB04865,Homoharringtonine,C,DB00987,Cytarabine,C
Compound::DB00338,CmC,Compound::DB00448,13392,13493,24,Compound_220,Compound,Compound_321,Compound,DB00338,Omeprazole,C,DB00448,Lansoprazole,C
Compound::DB00316,CmC,Compound::DB00996,13371,14018,24,Compound_199,Compound,Compound_846,Compound,DB00316,Acetaminophen,C,DB00996,Gabapentin,C
Compound::DB00706,CmC,Compound::DB00586,13739,13621,24,Compound_567,Compound,Compound_449,Compound,DB00706,Tamsulosin,C,DB00586,Diclofenac,C
Compound::DB00633,CmC,Compound::DB00899,13668,13926,24,Compound_496,Compound,Compound_754,Compound,DB00633,Dexmedetomidine,C,DB00899,Remifentanil,C
Compound::DB01017,CmC,Compound::DB00210,14039,13268,24,Compound_867,Compound,Compound_96,Compound,DB01017,Minocycline,C,DB00210,Adapalene,C
Compound::DB00820,CmC,Compound::DB00706,13851,13739,24,Compound_679,Compound,Compound_567,Compound,DB00820,Tadalafil,C,DB00706,Tamsulosin,C
Compound::DB00331,CmC,Compound::DB00539,13385,13576,24,Compound_213,Compound,Compound_404,Compound,DB00331,Metformin,C,DB00539,Toremifene,C
Compound::DB00341,CmC,Compound::DB00588,13395,13623,24,Compound_223,Compound,Compound_451,Compound,DB00341,Cetirizine,C,DB00588,Fluticasone Propionate,C
Compound::DB00673,CmC,Compound::DB00545,13707,13582,24,Compound_535,Compound,Compound_410,Compound,DB00673,Aprepitant,C,DB00545,Pyridostigmine,C
Compound::DB04855,CmC,Compound::DB06228,14475,14527,24,Compound_1303,Compound,Compound_1355,Compound,DB04855,Dronedarone,C,DB06228,Rivaroxaban,C
Compound::DB00460,CmC,Compound::DB00482,13505,13525,24,Compound_333,Compound,Compound_353,Compound,DB00460,Verteporfin,C,DB00482,Celecoxib,C
Compound::DB00932,CmC,Compound::DB01264,13956,14273,24,Compound_784,Compound,Compound_1101,Compound,DB00932,Tipranavir,C,DB01264,Darunavir,C
Compound::DB00279,CmC,Compound::DB01050,13335,14069,24,Compound_163,Compound,Compound_897,Compound,DB00279,Liothyronine,C,DB01050,Ibuprofen,C
Compound::DB08882,CmC,Compound::DB00331,14647,13385,24,Compound_1475,Compound,Compound_213,Compound,DB08882,Linagliptin,C,DB00331,Metformin,C
Compound::DB01184,CmC,Compound::DB00213,14197,13271,24,Compound_1025,Compound,Compound_99,Compound,DB01184,Domperidone,C,DB00213,Pantoprazole,C
Compound::DB01073,CmC,Compound::DB01041,14091,14060,24,Compound_919,Compound,Compound_888,Compound,DB01073,Fludarabine,C,DB01041,Thalidomide,C
Compound::DB01438,CmC,Compound::DB00263,14378,13320,24,Compound_1206,Compound,Compound_148,Compound,DB01438,Phenazopyridine,C,DB00263,Sulfisoxazole,C
Compound::DB01610,CmC,Compound::DB01004,14426,14026,24,Compound_1254,Compound,Compound_854,Compound,DB01610,Valganciclovir,C,DB01004,Ganciclovir,C
Compound::DB01097,CmC,Compound::DB01611,14114,14427,24,Compound_942,Compound,Compound_1255,Compound,DB01097,Leflunomide,C,DB01611,Hydroxychloroquine,C
Compound::DB00814,CmC,Compound::DB00395,13845,13444,24,Compound_673,Compound,Compound_272,Compound,DB00814,Meloxicam,C,DB00395,Carisoprodol,C
Compound::DB01268,CmC,Compound::DB08899,14276,14655,24,Compound_1104,Compound,Compound_1483,Compound,DB01268,Sunitinib,C,DB08899,Enzalutamide,C
Compound::DB06288,CmC,Compound::DB00904,14535,13930,24,Compound_1363,Compound,Compound_758,Compound,DB06288,Amisulpride,C,DB00904,Ondansetron,C
Compound::DB04878,CmC,Compound::DB08882,14481,14647,24,Compound_1309,Compound,Compound_1475,Compound,DB04878,Voglibose,C,DB08882,Linagliptin,C
Compound::DB06228,CmC,Compound::DB00199,14527,13257,24,Compound_1355,Compound,Compound_85,Compound,DB06228,Rivaroxaban,C,DB00199,Erythromycin,C
Compound::DB00361,CmC,Compound::DB01436,13414,14376,24,Compound_242,Compound,Compound_1204,Compound,DB00361,Vinorelbine,C,DB01436,Alfacalcidol,C
Compound::DB00327,CmC,Compound::DB00316,13382,13371,24,Compound_210,Compound,Compound_199,Compound,DB00327,Hydromorphone,C,DB00316,Acetaminophen,C
Compound::DB00297,CmC,Compound::DB00316,13353,13371,24,Compound_181,Compound,Compound_199,Compound,DB00297,Bupivacaine,C,DB00316,Acetaminophen,C
Compound::DB02546,CmC,Compound::DB01229,14448,14241,24,Compound_1276,Compound,Compound_1069,Compound,DB02546,Vorinostat,C,DB01229,Paclitaxel,C
Compound::DB04876,CmC,Compound::DB01197,14479,14209,24,Compound_1307,Compound,Compound_1037,Compound,DB04876,Vildagliptin,C,DB01197,Captopril,C
Compound::DB00366,CmC,Compound::DB00165,13418,13224,24,Compound_246,Compound,Compound_52,Compound,DB00366,Doxylamine,C,DB00165,Pyridoxine,C
Compound::DB08899,CmC,Compound::DB00834,14655,13865,24,Compound_1483,Compound,Compound_693,Compound,DB08899,Enzalutamide,C,DB00834,Mifepristone,C
Compound::DB00889,CmC,Compound::DB00334,13917,13388,24,Compound_745,Compound,Compound_216,Compound,DB00889,Granisetron,C,DB00334,Olanzapine,C
Compound::DB00441,CmC,Compound::DB00958,13487,13982,24,Compound_315,Compound,Compound_810,Compound,DB00441,Gemcitabine,C,DB00958,Carboplatin,C
Compound::DB00572,CmC,Compound::DB01501,13609,14385,24,Compound_437,Compound,Compound_1213,Compound,DB00572,Atropine,C,DB01501,Difenoxin,C
Compound::DB01039,CmC,Compound::DB00571,14059,13608,24,Compound_887,Compound,Compound_436,Compound,DB01039,Fenofibrate,C,DB00571,Propranolol,C
Compound::DB00542,CmC,Compound::DB00550,13579,13587,24,Compound_407,Compound,Compound_415,Compound,DB00542,Benazepril,C,DB00550,Propylthiouracil,C
Compound::DB00515,CmC,Compound::DB00441,13555,13487,24,Compound_383,Compound,Compound_315,Compound,DB00515,Cisplatin,C,DB00441,Gemcitabine,C
Compound::DB00697,CmC,Compound::DB00297,13731,13353,24,Compound_559,Compound,Compound_181,Compound,DB00697,Tizanidine,C,DB00297,Bupivacaine,C
Compound::DB01101,CmC,Compound::DB00650,14118,13684,24,Compound_946,Compound,Compound_512,Compound,DB01101,Capecitabine,C,DB00650,Leucovorin,C
Compound::DB06717,CmC,Compound::DB00673,14577,13707,24,Compound_1405,Compound,Compound_535,Compound,DB06717,Fosaprepitant,C,DB00673,Aprepitant,C
Compound::DB00560,CmC,Compound::DB00530,13597,13569,24,Compound_425,Compound,Compound_397,Compound,DB00560,Tigecycline,C,DB00530,Erlotinib,C
Compound::DB00860,CmC,Compound::DB00975,13889,13997,24,Compound_717,Compound,Compound_825,Compound,DB00860,Prednisolone,C,DB00975,Dipyridamole,C
Compound::DB00582,CmC,Compound::DB00520,13617,13560,24,Compound_445,Compound,Compound_388,Compound,DB00582,Voriconazole,C,DB00520,Caspofungin,C
Compound::DB01104,CmC,Compound::DB00334,14121,13388,24,Compound_949,Compound,Compound_216,Compound,DB01104,Sertraline,C,DB00334,Olanzapine,C
Compound::DB00293,CmC,Compound::DB00526,13349,13565,24,Compound_177,Compound,Compound_393,Compound,DB00293,Raltitrexed,C,DB00526,Oxaliplatin,C
Compound::DB00335,CmC,Compound::DB00381,13389,13432,24,Compound_217,Compound,Compound_260,Compound,DB00335,Atenolol,C,DB00381,Amlodipine,C
Compound::DB01220,CmC,Compound::DB00911,14232,13937,24,Compound_1060,Compound,Compound_765,Compound,DB01220,Rifaximin,C,DB00911,Tinidazole,C
Compound::DB00489,CmC,Compound::DB01118,13532,14134,24,Compound_360,Compound,Compound_962,Compound,DB00489,Sotalol,C,DB01118,Amiodarone,C
Compound::DB00331,CmC,Compound::DB01119,13385,14135,24,Compound_213,Compound,Compound_963,Compound,DB00331,Metformin,C,DB01119,Diazoxide,C
Compound::DB01067,CmC,Compound::DB04878,14085,14481,24,Compound_913,Compound,Compound_1309,Compound,DB01067,Glipizide,C,DB04878,Voglibose,C
Compound::DB00188,CmC,Compound::DB01042,13247,14061,24,Compound_75,Compound,Compound_889,Compound,DB00188,Bortezomib,C,DB01042,Melphalan,C
Compound::DB00177,CmC,Compound::DB00381,13236,13432,24,Compound_64,Compound,Compound_260,Compound,DB00177,Valsartan,C,DB00381,Amlodipine,C
Compound::DB00726,CmC,Compound::DB00674,13759,13708,24,Compound_587,Compound,Compound_536,Compound,DB00726,Trimipramine,C,DB00674,Galantamine,C
Compound::DB01101,CmC,Compound::DB00544,14118,13581,24,Compound_946,Compound,Compound_409,Compound,DB01101,Capecitabine,C,DB00544,Fluorouracil,C
Compound::DB00586,CmC,Compound::DB00448,13621,13493,24,Compound_449,Compound,Compound_321,Compound,DB00586,Diclofenac,C,DB00448,Lansoprazole,C
Compound::DB00567,CmC,Compound::DB09019,13604,14709,24,Compound_432,Compound,Compound_1537,Compound,DB00567,Cephalexin,C,DB09019,Bromhexine,C
Compound::DB06151,CmC,Compound::DB00898,14514,13925,24,Compound_1342,Compound,Compound_753,Compound,DB06151,Acetylcysteine,C,DB00898,Ethanol,C
Compound::DB00571,CmC,Compound::DB00843,13608,13873,24,Compound_436,Compound,Compound_701,Compound,DB00571,Propranolol,C,DB00843,Donepezil,C
Compound::DB00305,CmC,Compound::DB00281,13361,13337,24,Compound_189,Compound,Compound_165,Compound,DB00305,Mitomycin,C,DB00281,Lidocaine,C
Compound::DB00818,CmC,Compound::DB00472,13849,13515,24,Compound_677,Compound,Compound_343,Compound,DB00818,Propofol,C,DB00472,Fluoxetine,C
Compound::DB00196,CmC,Compound::DB01263,13255,14272,24,Compound_83,Compound,Compound_1100,Compound,DB00196,Fluconazole,C,DB01263,Posaconazole,C
Compound::DB00305,CmC,Compound::DB00997,13361,14019,24,Compound_189,Compound,Compound_847,Compound,DB00305,Mitomycin,C,DB00997,Doxorubicin,C
Compound::DB01229,CmC,Compound::DB00661,14241,13695,24,Compound_1069,Compound,Compound_523,Compound,DB01229,Paclitaxel,C,DB00661,Verapamil,C
Compound::DB00331,CmC,Compound::DB01076,13385,14094,24,Compound_213,Compound,Compound_922,Compound,DB00331,Metformin,C,DB01076,Atorvastatin,C
Compound::DB00820,CmC,Compound::DB08893,13851,14652,24,Compound_679,Compound,Compound_1480,Compound,DB00820,Tadalafil,C,DB08893,Mirabegron,C
Compound::DB00091,CmC,Compound::DB01394,13175,14340,24,Compound_3,Compound,Compound_1168,Compound,DB00091,Cyclosporine,C,DB01394,Colchicine,C
Compound::DB00281,CmC,Compound::DB00829,13337,13860,24,Compound_165,Compound,Compound_688,Compound,DB00281,Lidocaine,C,DB00829,Diazepam,C
Compound::DB01259,CmC,Compound::DB00990,14268,14012,24,Compound_1096,Compound,Compound_840,Compound,DB01259,Lapatinib,C,DB00990,Exemestane,C
Compound::DB01410,CmC,Compound::DB01274,14353,14278,24,Compound_1181,Compound,Compound_1106,Compound,DB01410,Ciclesonide,C,DB01274,Arformoterol,C
Compound::DB06204,CmC,Compound::DB00338,14519,13392,24,Compound_1347,Compound,Compound_220,Compound,DB06204,Tapentadol,C,DB00338,Omeprazole,C
Compound::DB00537,CmC,Compound::DB00302,13574,13358,24,Compound_402,Compound,Compound_186,Compound,DB00537,Ciprofloxacin,C,DB00302,Tranexamic Acid,C
Compound::DB01194,CmC,Compound::DB00654,14206,13688,24,Compound_1034,Compound,Compound_516,Compound,DB01194,Brinzolamide,C,DB00654,Latanoprost,C
Compound::DB00977,CmC,Compound::DB00823,13999,13854,24,Compound_827,Compound,Compound_682,Compound,DB00977,Ethinyl Estradiol,C,DB00823,Ethynodiol,C
Compound::DB02300,CmC,Compound::DB01005,14447,14027,24,Compound_1275,Compound,Compound_855,Compound,DB02300,Calcipotriol,C,DB01005,Hydroxyurea,C
Compound::DB04865,CmC,Compound::DB00928,14477,13953,24,Compound_1305,Compound,Compound_781,Compound,DB04865,Homoharringtonine,C,DB00928,Azacitidine,C
Compound::DB00828,CmC,Compound::DB00438,13859,13485,24,Compound_687,Compound,Compound_313,Compound,DB00828,Fosfomycin,C,DB00438,Ceftazidime,C
Compound::DB01041,CmC,Compound::DB01169,14060,14182,24,Compound_888,Compound,Compound_1010,Compound,DB01041,Thalidomide,C,DB01169,Arsenic trioxide,C
Compound::DB01082,CmC,Compound::DB00188,14099,13247,24,Compound_927,Compound,Compound_75,Compound,DB01082,Streptomycin,C,DB00188,Bortezomib,C
Compound::DB00415,CmC,Compound::DB01032,13463,14053,24,Compound_291,Compound,Compound_881,Compound,DB00415,Ampicillin,C,DB01032,Probenecid,C
Compound::DB05039,CmC,Compound::DB00986,14497,14008,24,Compound_1325,Compound,Compound_836,Compound,DB05039,Indacaterol,C,DB00986,Glycopyrrolate,C
Compound::DB00877,CmC,Compound::DB01065,13906,14083,24,Compound_734,Compound,Compound_911,Compound,DB00877,Sirolimus,C,DB01065,Melatonin,C
Compound::DB01212,CmC,Compound::DB00281,14224,13337,24,Compound_1052,Compound,Compound_165,Compound,DB01212,Ceftriaxone,C,DB00281,Lidocaine,C
Compound::DB00543,CmC,Compound::DB01175,13580,14188,24,Compound_408,Compound,Compound_1016,Compound,DB00543,Amoxapine,C,DB01175,Escitalopram,C
Compound::DB00877,CmC,Compound::DB00317,13906,13372,24,Compound_734,Compound,Compound_200,Compound,DB00877,Sirolimus,C,DB00317,Gefitinib,C
Compound::DB00916,CmC,Compound::DB01061,13942,14079,24,Compound_770,Compound,Compound_907,Compound,DB00916,Metronidazole,C,DB01061,Azlocillin,C
Compound::DB00501,CmC,Compound::DB00158,13544,13218,24,Compound_372,Compound,Compound_46,Compound,DB00501,Cimetidine,C,DB00158,Folic Acid,C
Compound::DB00428,CmC,Compound::DB00648,13475,13682,24,Compound_303,Compound,Compound_510,Compound,DB00428,Streptozocin,C,DB00648,Mitotane,C
